CustomerID,MonthlyCharges,TotalCharges,SupportTickets,EngagementScore,LeftCompany
CUST-01991,92.77,0.0,1,3,1
CUST-01992,36.55,0.0,3,8,0
CUST-01993,114.48,0.0,1,9,0
CUST-01994,71.28,0.0,4,6,0
CUST-01995,114.46,0.0,3,7,1
CUST-01996,39.66,0.0,2,6,0
CUST-01997,115.49,0.0,3,8,1
CUST-01998,39.82,0.0,0,7,0
CUST-01999,71.53,0.0,0,10,0
CUST-02000,114.42,0.0,2,1,0
CUST-02001,50.94,0.0,2,3,0
CUST-02002,33.12,0.0,1,3,0
CUST-02003,101.38,0.0,3,3,1
CUST-02004,83.63,0.0,1,4,0
CUST-02005,76.25,0.0,1,1,1
CUST-02006,33.08,0.0,1,2,0
CUST-02007,88.79,0.0,0,5,0
CUST-02008,45.44,0.0,2,6,0
CUST-02009,113.81,0.0,2,9,1
CUST-02010,91.71,0.0,2,2,0
CUST-02011,93.63,0.0,5,9,0
CUST-02012,50.92,0.0,2,7,0
CUST-02013,109.27,0.0,1,9,1
CUST-02014,78.39,0.0,1,4,1
CUST-02015,107.14,0.0,6,7,0
CUST-02016,54.38,0.0,2,1,0
CUST-02017,97.99,0.0,1,8,0
CUST-02018,81.71,0.0,1,7,1
CUST-02019,34.35,0.0,3,7,0
CUST-02020,66.47,0.0,3,2,0
CUST-02021,46.54,0.0,0,10,0
CUST-02022,62.32,0.0,0,9,0
CUST-02023,64.5,0.0,2,8,0
CUST-02024,72.74,0.0,0,1,0
CUST-02025,84.02,0.0,3,1,1
CUST-02026,81.38,0.0,0,5,0
CUST-02027,33.5,0.0,1,2,0
CUST-02028,97.56,0.0,2,1,1
CUST-02029,115.43,0.0,1,10,0
CUST-02030,61.37,0.0,1,8,0
CUST-02031,46.17,0.0,2,4,1
CUST-02032,78.6,0.0,2,2,1
CUST-02033,93.44,0.0,0,5,0
CUST-02034,91.1,0.0,0,6,0
CUST-02035,85.09,0.0,1,8,0
CUST-02036,43.15,0.0,2,7,0
CUST-02037,105.31,0.0,0,7,0
CUST-02038,68.3,0.0,1,1,1
CUST-02039,49.92,0.0,0,3,0
CUST-02040,37.75,0.0,2,3,0
CUST-02041,67.5,0.0,1,7,0
CUST-02042,85.61,0.0,3,2,0
CUST-02043,89.88,0.0,2,10,0
CUST-02044,116.65,0.0,2,7,1
CUST-02045,43.77,0.0,2,9,0
CUST-02046,118.72,0.0,1,1,0
CUST-02047,88.92,0.0,0,2,0
CUST-02048,70.88,0.0,0,6,0
CUST-02049,109.94,0.0,1,2,0
CUST-02050,92.5,0.0,2,2,0
CUST-02051,61.38,0.0,1,5,0
CUST-02052,109.57,0.0,1,7,0
CUST-02053,89.99,0.0,1,4,0
CUST-02054,92.89,0.0,2,6,0
CUST-02055,110.67,0.0,2,3,0
CUST-02056,70.35,0.0,4,4,0
CUST-02057,89.12,0.0,3,4,0
CUST-02058,97.02,0.0,1,4,0
CUST-02059,70.85,0.0,2,1,0
CUST-02060,37.5,0.0,1,4,0
CUST-02061,99.43,0.0,0,4,0
CUST-02062,34.29,0.0,1,6,1
CUST-02063,94.61,0.0,1,9,0
CUST-02064,111.98,0.0,0,10,0
CUST-02065,61.22,0.0,0,6,1
CUST-02066,39.18,0.0,1,6,0
CUST-02067,50.95,0.0,2,7,0
CUST-02068,80.6,0.0,1,7,1
CUST-02069,114.84,0.0,1,1,0
CUST-02070,76.1,0.0,4,8,0
CUST-02071,40.14,0.0,0,1,1
CUST-02072,86.5,0.0,2,9,0
CUST-02073,95.95,0.0,2,4,0
CUST-02074,65.39,0.0,1,9,0
CUST-02075,94.93,0.0,0,8,0
CUST-02076,59.23,0.0,1,9,0
CUST-02077,101.02,0.0,4,6,1
CUST-02078,60.69,0.0,0,9,0
CUST-02079,53.04,0.0,0,4,0
CUST-02080,109.13,0.0,3,3,0
CUST-02081,79.36,0.0,1,3,0
CUST-02082,55.66,0.0,2,8,1
CUST-02083,114.16,0.0,3,2,0
CUST-02084,92.17,0.0,2,6,0
CUST-02085,49.86,0.0,2,9,0
CUST-02086,85.31,0.0,2,9,1
CUST-02087,108.33,0.0,4,8,0
CUST-02088,92.65,0.0,1,8,0
CUST-02089,52.02,0.0,0,1,0
CUST-02090,88.39,0.0,3,7,0
CUST-02091,85.72,0.0,0,1,0
CUST-02092,103.87,0.0,1,9,0
CUST-02093,46.02,0.0,3,3,0
CUST-02094,92.96,0.0,2,1,1
CUST-02095,32.45,0.0,0,8,0
CUST-02096,92.65,0.0,0,7,0
CUST-02097,116.44,0.0,3,2,0
CUST-02098,45.69,0.0,2,7,0
CUST-02099,58.01,0.0,4,5,0
CUST-02100,82.45,0.0,2,7,0
CUST-02101,95.91,0.0,2,10,0
CUST-02102,60.99,0.0,1,7,0
CUST-02103,89.78,0.0,1,2,0
CUST-02104,110.93,0.0,0,2,0
CUST-02105,95.39,0.0,1,7,0
CUST-02106,93.99,0.0,1,3,0
CUST-02107,64.37,0.0,2,4,0
CUST-02108,112.03,0.0,1,7,0
CUST-02109,54.95,0.0,2,2,1
CUST-02110,48.47,0.0,0,2,0
CUST-02111,62.77,0.0,2,9,0
CUST-02112,88.51,0.0,1,1,0
CUST-02113,107.55,0.0,2,3,0
CUST-02114,41.88,0.0,0,10,1
CUST-02115,103.24,0.0,1,4,0
CUST-02116,103.15,0.0,2,5,0
CUST-02117,82.82,0.0,4,3,0
CUST-02118,98.46,0.0,3,9,1
CUST-02119,46.36,0.0,0,5,0
CUST-02120,45.25,0.0,2,7,0
CUST-02121,107.65,0.0,2,7,1
CUST-02122,74.83,0.0,2,9,1
CUST-02123,52.13,0.0,1,2,0
CUST-02124,91.98,0.0,2,3,0
CUST-02125,110.27,0.0,0,4,0
CUST-02126,86.91,0.0,3,8,0
CUST-02127,61.25,0.0,2,1,0
CUST-02128,73.49,0.0,0,9,1
CUST-02129,97.7,0.0,1,5,0
CUST-02130,36.07,0.0,5,4,1
CUST-02131,49.54,0.0,1,8,0
CUST-02132,71.63,0.0,1,9,1
CUST-02133,84.38,0.0,3,3,0
CUST-02134,60.52,0.0,2,4,1
CUST-02135,56.85,0.0,3,1,0
CUST-02136,33.71,0.0,1,3,0
CUST-02137,32.92,0.0,1,10,0
CUST-02138,55.08,0.0,1,5,1
CUST-02139,77.74,0.0,0,8,0
CUST-02140,80.07,0.0,1,1,1
CUST-02141,74.46,0.0,2,1,0
CUST-02142,66.88,0.0,1,3,0
CUST-02143,52.7,0.0,2,9,1
CUST-02144,66.06,0.0,1,9,0
CUST-02145,42.48,0.0,0,1,0
CUST-02146,40.36,0.0,2,4,0
CUST-02147,56.99,0.0,1,8,0
CUST-02148,119.58,0.0,2,2,0
CUST-02149,59.38,0.0,2,4,0
CUST-02150,114.28,0.0,0,7,0
CUST-02151,65.3,0.0,1,7,0
CUST-02152,69.51,0.0,0,5,0
CUST-02153,101.73,0.0,3,7,0
CUST-02154,38.42,0.0,3,6,0
CUST-02155,46.4,0.0,2,2,1
CUST-02156,117.65,0.0,2,9,0
CUST-02157,75.53,0.0,3,5,0
CUST-02158,33.98,0.0,0,2,0
CUST-02159,34.25,0.0,1,6,0
CUST-02160,111.65,0.0,2,10,0
CUST-02161,108.6,0.0,1,5,0
CUST-02162,71.25,0.0,2,2,0
CUST-02163,44.68,0.0,0,10,0
CUST-02164,104.72,0.0,0,10,0
CUST-02165,59.21,0.0,1,7,0
CUST-02166,67.71,0.0,3,10,0
CUST-02167,91.42,0.0,2,2,0
CUST-02168,61.8,0.0,0,7,0
CUST-02169,86.58,0.0,1,6,0
CUST-02170,109.67,0.0,2,4,1
CUST-02171,101.76,0.0,1,4,0
CUST-02172,64.34,0.0,0,6,0
CUST-02173,55.91,0.0,2,9,0
CUST-02174,55.69,0.0,2,10,1
CUST-02175,61.37,0.0,1,6,0
CUST-02176,74.41,0.0,2,6,0
CUST-02177,67.49,0.0,3,1,0
CUST-02178,41.96,0.0,7,5,0
CUST-02179,44.7,0.0,3,1,0
CUST-02180,60.86,0.0,1,9,0
CUST-02181,80.58,0.0,1,10,0
CUST-02182,83.34,0.0,2,4,0
CUST-02183,73.75,0.0,1,2,1
CUST-02184,96.49,0.0,2,9,0
CUST-02185,96.35,0.0,3,6,0
CUST-02186,68.48,0.0,1,10,0
CUST-02187,41.19,0.0,0,3,0
CUST-02188,77.71,0.0,0,2,1
CUST-02189,64.33,0.0,0,6,0
CUST-02190,42.4,0.0,2,10,1
CUST-02191,118.36,0.0,2,6,0
CUST-02192,63.27,0.0,2,9,0
CUST-02193,86.32,0.0,2,5,0
CUST-02194,74.11,0.0,1,9,0
CUST-02195,42.85,0.0,1,5,0
CUST-02196,34.99,0.0,1,2,1
CUST-02197,86.32,0.0,2,1,1
CUST-02198,52.22,0.0,0,9,0
CUST-02199,51.92,0.0,3,10,1
CUST-02200,116.13,0.0,1,7,0
CUST-02201,71.55,0.0,3,3,1
CUST-02202,32.64,0.0,3,6,0
CUST-02203,60.58,0.0,1,10,0
CUST-02204,82.6,0.0,1,4,0
CUST-02205,59.56,0.0,0,9,0
CUST-02206,32.41,0.0,3,2,0
CUST-02207,69.98,0.0,2,4,0
CUST-02208,39.52,0.0,1,1,0
CUST-02209,85.72,0.0,1,7,0
CUST-02210,85.76,0.0,0,4,1
CUST-02211,33.39,0.0,0,5,0
CUST-02212,56.15,0.0,2,1,1
CUST-02213,67.23,0.0,1,2,0
CUST-02214,79.52,0.0,2,4,0
CUST-02215,56.64,0.0,1,2,0
CUST-02216,55.89,0.0,2,1,1
CUST-02217,118.47,0.0,0,10,0
CUST-02218,33.76,0.0,1,1,0
CUST-02219,119.01,0.0,0,6,1
CUST-02220,34.29,0.0,2,2,1
CUST-02221,55.94,0.0,2,3,1
CUST-02222,74.43,0.0,2,5,1
CUST-02223,42.89,0.0,1,3,1
CUST-02224,42.13,0.0,5,6,1
CUST-02225,53.06,0.0,2,7,0
CUST-02226,117.62,0.0,0,10,0
CUST-02227,64.2,0.0,0,6,0
CUST-02228,80.94,0.0,1,2,0
CUST-02229,93.38,0.0,0,9,0
CUST-02230,96.8,0.0,1,2,1
CUST-02231,91.92,0.0,2,6,0
CUST-02232,60.32,0.0,1,9,1
CUST-02233,40.05,0.0,1,9,0
CUST-02234,55.35,0.0,1,2,0
CUST-02235,48.92,0.0,1,9,0
CUST-02236,42.26,0.0,0,8,1
CUST-02237,32.19,0.0,1,7,0
CUST-02238,114.21,0.0,3,8,0
CUST-02239,112.89,0.0,3,10,0
CUST-02240,34.53,0.0,1,8,0
CUST-02241,45.57,0.0,4,1,0
CUST-02242,42.55,0.0,2,9,1
CUST-02243,55.3,0.0,1,6,0
CUST-02244,48.36,0.0,1,1,0
CUST-02245,115.13,0.0,0,1,0
CUST-02246,37.57,0.0,1,7,0
CUST-02247,49.04,0.0,2,10,1
CUST-02248,37.26,0.0,3,2,0
CUST-02249,118.23,0.0,2,6,1
CUST-02250,112.66,0.0,2,5,1
CUST-02251,94.49,0.0,1,5,1
CUST-02252,68.33,0.0,2,10,0
CUST-02253,47.11,0.0,1,6,1
CUST-02254,49.93,0.0,3,8,0
CUST-02255,69.87,0.0,0,5,0
CUST-02256,99.14,0.0,2,8,0
CUST-02257,53.82,0.0,2,5,0
CUST-02258,57.96,0.0,0,10,1
CUST-02259,83.99,0.0,1,6,0
CUST-02260,51.39,0.0,2,8,1
CUST-02261,82.58,0.0,5,2,0
CUST-02262,64.84,0.0,1,7,1
CUST-02263,33.08,0.0,1,3,0
CUST-02264,66.24,0.0,0,9,1
CUST-02265,112.76,0.0,0,10,1
CUST-02266,56.37,0.0,0,7,0
CUST-02267,59.05,0.0,2,3,0
CUST-02268,35.93,0.0,1,8,1
CUST-02269,85.35,0.0,1,10,0
CUST-02270,106.43,0.0,0,2,0
CUST-02271,61.76,0.0,0,10,1
CUST-02272,51.61,0.0,1,8,0
CUST-02273,116.09,0.0,5,7,0
CUST-02274,97.05,0.0,0,5,0
CUST-02275,81.04,0.0,2,4,0
CUST-02276,57.49,0.0,3,10,0
CUST-02277,49.86,0.0,2,10,1
CUST-02278,94.41,0.0,0,1,1
CUST-02279,76.96,0.0,3,4,0
CUST-02280,76.85,0.0,3,6,0
CUST-02281,36.62,0.0,2,6,0
CUST-02282,76.09,0.0,3,2,1
CUST-02283,104.05,0.0,3,9,0
CUST-02284,115.21,0.0,1,1,1
CUST-02285,39.59,0.0,2,4,0
CUST-02286,86.8,0.0,2,4,0
CUST-02287,81.15,0.0,0,2,0
CUST-02288,110.13,0.0,2,8,0
CUST-02289,97.61,0.0,4,2,0
CUST-02290,116.87,0.0,3,2,1
CUST-02291,116.4,0.0,3,2,1
CUST-02292,50.3,0.0,1,1,1
CUST-02293,95.28,0.0,2,5,0
CUST-02294,77.74,0.0,0,4,0
CUST-02295,49.31,0.0,2,2,0
CUST-02296,47.53,0.0,4,1,0
CUST-02297,37.29,0.0,0,1,0
CUST-02298,101.6,0.0,4,2,0
CUST-02299,59.2,0.0,3,1,1
CUST-02300,107.13,0.0,1,9,0
CUST-02301,84.74,0.0,1,2,1
CUST-02302,90.62,0.0,2,3,1
CUST-02303,56.24,0.0,2,9,0
CUST-02304,71.15,0.0,1,5,1
CUST-02305,67.1,0.0,2,8,0
CUST-02306,51.2,0.0,2,7,0
CUST-02307,104.92,0.0,2,6,0
CUST-02308,85.98,0.0,0,2,0
CUST-02309,33.36,0.0,2,4,0
CUST-02310,103.79,0.0,3,9,0
CUST-02311,39.53,0.0,4,7,1
CUST-02312,66.33,0.0,0,3,1
CUST-02313,81.41,0.0,2,6,0
CUST-02314,30.68,0.0,4,8,0
CUST-02315,88.76,0.0,0,8,0
CUST-02316,89.37,0.0,4,8,0
CUST-02317,88.72,0.0,1,8,0
CUST-02318,44.7,0.0,1,10,0
CUST-02319,53.01,0.0,1,6,0
CUST-02320,52.26,0.0,4,10,0
CUST-02321,116.41,0.0,0,3,0
CUST-02322,36.07,0.0,2,9,0
CUST-02323,68.58,0.0,0,3,0
CUST-02324,108.41,0.0,1,4,1
CUST-02325,99.25,0.0,3,10,1
CUST-02326,104.02,0.0,0,1,0
CUST-02327,117.51,0.0,3,2,0
CUST-02328,64.85,0.0,2,6,0
CUST-02329,57.86,0.0,1,1,0
CUST-02330,32.75,0.0,1,9,0
CUST-02331,43.49,0.0,0,8,0
CUST-02332,80.58,0.0,1,2,0
CUST-02333,44.18,0.0,1,2,0
CUST-02334,96.26,0.0,0,8,0
CUST-02335,33.34,0.0,0,8,0
CUST-02336,53.35,0.0,0,1,0
CUST-02337,92.59,0.0,1,5,0
CUST-02338,52.99,0.0,1,2,1
CUST-02339,95.59,0.0,1,1,0
CUST-02340,119.63,0.0,3,3,0
CUST-02341,101.74,0.0,2,3,0
CUST-02342,60.76,0.0,2,10,0
CUST-02343,111.05,0.0,5,9,0
CUST-02344,34.6,0.0,1,10,1
CUST-02345,95.25,0.0,1,1,0
CUST-02346,32.09,0.0,0,2,0
CUST-02347,45.7,0.0,2,9,0
CUST-02348,118.88,0.0,1,5,0
CUST-02349,62.47,0.0,1,9,0
CUST-02350,103.84,0.0,2,6,0
CUST-02351,63.84,0.0,2,10,0
CUST-02352,105.6,0.0,2,10,0
CUST-02353,116.89,0.0,1,3,0
CUST-02354,69.19,0.0,1,8,0
CUST-02355,80.34,0.0,1,9,0
CUST-02356,86.57,0.0,3,2,0
CUST-02357,114.13,0.0,3,9,1
CUST-02358,53.1,0.0,3,4,0
CUST-02359,85.01,0.0,2,8,0
CUST-02360,59.22,0.0,0,5,0
CUST-02361,49.52,0.0,4,6,1
CUST-02362,37.63,0.0,2,4,0
CUST-02363,85.86,0.0,2,5,0
CUST-02364,109.39,0.0,3,1,1
CUST-02365,61.62,0.0,2,3,1
CUST-02366,79.74,0.0,4,4,0
CUST-02367,87.79,0.0,2,1,0
CUST-02368,67.31,0.0,5,3,0
CUST-02369,111.3,0.0,3,4,0
CUST-02370,62.64,0.0,2,9,1
CUST-02371,41.24,0.0,0,3,1
CUST-02372,42.95,0.0,1,3,0
CUST-02373,110.18,0.0,1,4,0
CUST-02374,118.92,0.0,1,9,0
CUST-02375,56.0,0.0,1,9,0
CUST-02376,42.92,0.0,4,1,0
CUST-02377,73.39,0.0,1,8,0
CUST-02378,93.85,0.0,2,10,0
CUST-02379,85.11,0.0,0,1,0
CUST-02380,115.6,0.0,3,2,1
CUST-02381,103.6,0.0,2,10,0
CUST-02382,108.21,0.0,1,5,0
CUST-02383,78.75,0.0,1,6,0
CUST-02384,59.45,0.0,2,2,0
CUST-02385,93.15,0.0,1,10,0
CUST-02386,69.51,0.0,1,5,0
CUST-02387,55.89,0.0,2,3,1
CUST-02388,43.7,0.0,1,7,0
CUST-02389,77.5,0.0,1,1,0
CUST-02390,83.48,0.0,1,5,0
CUST-02391,5000.0,0.0,1,3,1
CUST-02392,40.48,0.0,2,2,0
CUST-02393,81.29,0.0,2,3,0
CUST-02394,45.15,0.0,1,10,0
CUST-02395,89.73,0.0,2,4,0
CUST-02396,68.64,0.0,4,2,0
CUST-02397,106.39,0.0,1,2,0
CUST-02398,100.04,0.0,4,3,0
CUST-02399,95.19,0.0,0,2,0
CUST-02400,93.06,0.0,2,6,0
CUST-02401,80.44,0.0,1,2,1
CUST-02402,35.49,0.0,1,1,1
CUST-02403,88.99,0.0,1,8,0
CUST-02404,72.02,0.0,2,10,1
CUST-02405,72.25,0.0,0,4,0
CUST-02406,64.11,0.0,2,2,0
CUST-02407,113.62,0.0,3,4,0
CUST-02408,52.44,0.0,1,2,1
CUST-02409,58.49,0.0,1,5,0
CUST-02410,116.67,0.0,1,7,0
CUST-02411,102.91,0.0,3,6,1
CUST-02412,31.26,0.0,1,2,1
CUST-02413,111.55,0.0,3,4,0
CUST-02414,50.39,0.0,2,8,0
CUST-02415,93.53,0.0,1,7,0
CUST-02416,79.77,0.0,1,7,0
CUST-02417,78.31,0.0,2,4,0
CUST-02418,94.61,0.0,1,1,0
CUST-02419,48.64,0.0,0,7,0
CUST-02420,44.3,0.0,1,6,0
CUST-02421,88.67,0.0,1,8,0
CUST-02422,56.15,0.0,1,5,1
CUST-02423,117.66,0.0,0,8,0
CUST-02424,70.63,0.0,2,10,0
CUST-02425,40.03,0.0,1,8,0
CUST-02426,91.72,0.0,2,9,1
CUST-02427,57.55,0.0,3,1,1
CUST-02428,43.36,0.0,2,3,0
CUST-02429,68.05,0.0,0,6,1
CUST-02430,116.78,0.0,2,4,0
CUST-02431,67.02,0.0,0,8,0
CUST-02432,61.25,0.0,1,10,0
CUST-02433,70.0,0.0,2,1,0
CUST-02434,31.08,0.0,1,5,0
CUST-02435,41.97,0.0,4,4,0
CUST-02436,106.47,0.0,0,1,0
CUST-02437,118.02,0.0,1,10,0
CUST-02438,44.21,0.0,1,6,0
CUST-02439,78.19,0.0,0,10,0
CUST-02440,116.97,0.0,0,3,0
CUST-02441,44.08,0.0,1,5,1
CUST-02442,46.76,0.0,0,6,1
CUST-02443,113.41,0.0,0,4,0
CUST-02444,93.51,0.0,1,10,0
CUST-02445,43.67,0.0,3,10,0
CUST-02446,65.41,0.0,1,6,1
CUST-02447,35.05,0.0,0,7,0
CUST-02448,68.93,0.0,2,2,0
CUST-02449,100.01,0.0,1,7,0
CUST-02450,79.85,0.0,2,7,0
CUST-02451,88.27,0.0,0,2,1
CUST-02452,59.41,0.0,1,3,0
CUST-02453,44.52,0.0,3,3,1
CUST-02454,31.17,0.0,1,1,1
CUST-02455,103.92,0.0,3,1,0
CUST-02456,87.3,0.0,0,10,1
CUST-02457,50.63,0.0,2,6,0
CUST-02458,67.65,0.0,0,9,0
CUST-02459,102.13,0.0,0,9,0
CUST-02460,78.48,0.0,1,1,0
CUST-02461,57.01,0.0,3,7,0
CUST-02462,54.04,0.0,1,6,0
CUST-02463,49.58,0.0,0,4,0
CUST-02464,104.13,0.0,1,3,0
CUST-02465,82.36,0.0,4,9,0
CUST-02466,93.82,0.0,2,10,1
CUST-02467,107.41,0.0,4,5,0
CUST-02468,118.82,0.0,1,8,1
CUST-02469,52.45,0.0,1,4,0
CUST-02470,46.27,0.0,1,4,0
CUST-02471,71.57,0.0,4,6,0
CUST-02472,33.15,0.0,2,6,0
CUST-02473,101.25,0.0,3,3,0
CUST-02474,109.54,0.0,3,2,1
CUST-02475,91.74,0.0,0,9,0
CUST-02476,54.11,0.0,0,2,0
CUST-02477,41.08,0.0,0,9,1
CUST-02478,64.39,0.0,0,8,1
CUST-02479,105.0,0.0,0,10,0
CUST-02480,61.3,0.0,2,7,0
CUST-02481,33.07,0.0,1,5,1
CUST-02482,54.68,0.0,0,3,0
CUST-02483,119.1,0.0,2,2,0
CUST-02484,90.9,0.0,2,8,0
CUST-02485,111.08,0.0,2,2,0
CUST-02486,99.74,0.0,0,8,1
CUST-02487,78.57,0.0,2,5,1
CUST-02488,43.37,0.0,2,9,0
CUST-02489,61.37,0.0,0,4,0
CUST-02490,82.53,0.0,1,8,0
CUST-02491,108.36,0.0,0,7,0
CUST-02492,54.17,0.0,0,8,0
CUST-02493,40.9,0.0,1,5,0
CUST-02494,80.29,0.0,0,2,0
CUST-02495,45.88,0.0,4,7,0
CUST-02496,84.93,0.0,2,3,0
CUST-02497,53.71,0.0,0,10,1
CUST-02498,50.78,0.0,1,10,0
CUST-02499,65.92,0.0,2,10,0
CUST-02500,83.38,0.0,4,10,1
CUST-02501,79.07,0.0,2,2,0
CUST-02502,52.02,0.0,2,3,0
CUST-02503,110.2,0.0,0,4,0
CUST-02504,39.88,0.0,2,10,0
CUST-02505,33.54,0.0,2,7,0
CUST-02506,84.24,0.0,2,10,1
CUST-02507,41.1,0.0,0,1,0
CUST-02508,75.44,0.0,2,6,0
CUST-02509,115.66,0.0,2,6,1
CUST-02510,92.87,0.0,1,8,0
CUST-02511,85.57,0.0,0,2,0
CUST-02512,81.73,0.0,1,2,0
CUST-02513,46.15,0.0,1,1,0
CUST-02514,68.93,0.0,1,3,0
CUST-02515,60.82,0.0,1,7,0
CUST-02516,115.78,0.0,1,8,0
CUST-02517,51.8,0.0,2,7,0
CUST-02518,72.43,0.0,2,9,1
CUST-02519,114.43,0.0,3,8,0
CUST-02520,101.02,0.0,0,8,1
CUST-02521,116.81,0.0,1,2,0
CUST-02522,84.75,0.0,1,1,0
CUST-02523,60.03,0.0,2,6,0
CUST-02524,104.4,0.0,1,7,0
CUST-02525,56.22,0.0,1,6,1
CUST-02526,44.82,0.0,2,7,0
CUST-02527,93.56,0.0,1,8,1
CUST-02528,87.5,0.0,1,2,0
CUST-02529,109.1,0.0,2,1,1
CUST-02530,116.57,0.0,1,10,0
CUST-02531,107.15,0.0,2,8,0
CUST-02532,35.39,0.0,4,8,0
CUST-02533,89.8,0.0,1,8,0
CUST-02534,100.62,0.0,5,10,0
CUST-02535,118.37,0.0,2,7,0
CUST-02536,63.71,0.0,2,2,1
CUST-02537,45.28,0.0,3,4,0
CUST-02538,106.76,0.0,0,9,1
CUST-02539,58.57,0.0,0,8,1
CUST-02540,83.83,0.0,2,4,0
CUST-02541,65.08,0.0,1,8,0
CUST-02542,66.2,0.0,3,10,0
CUST-02543,95.92,0.0,2,6,0
CUST-02544,62.53,0.0,0,9,1
CUST-02545,92.37,0.0,1,1,0
CUST-02546,31.28,0.0,2,6,0
CUST-02547,59.21,0.0,1,4,0
CUST-02548,58.71,0.0,3,3,0
CUST-02549,97.39,0.0,0,5,0
CUST-02550,58.3,0.0,1,10,0
CUST-02551,87.0,0.0,2,8,1
CUST-02552,91.96,0.0,2,10,0
CUST-02553,89.25,0.0,1,6,0
CUST-02554,84.29,0.0,2,1,1
CUST-02555,67.22,0.0,1,6,0
CUST-02556,63.59,0.0,2,7,0
CUST-02557,80.81,0.0,0,6,0
CUST-02558,35.72,0.0,4,3,0
CUST-02559,108.82,0.0,0,9,0
CUST-02560,104.28,0.0,0,10,0
CUST-02561,61.17,0.0,5,10,0
CUST-02562,81.01,0.0,0,4,0
CUST-02563,113.9,0.0,0,5,0
CUST-02564,54.44,0.0,1,5,0
CUST-02565,96.82,0.0,1,3,1
CUST-02566,37.44,0.0,5,2,1
CUST-02567,77.1,0.0,0,8,0
CUST-02568,109.56,0.0,1,7,0
CUST-02569,79.65,0.0,1,5,0
CUST-02570,85.46,0.0,2,1,0
CUST-02571,111.69,0.0,2,10,0
CUST-02572,94.38,0.0,4,1,0
CUST-02573,92.63,0.0,0,8,0
CUST-02574,82.77,0.0,0,4,1
CUST-02575,86.97,0.0,3,4,0
CUST-02576,102.33,0.0,2,9,0
CUST-02577,118.13,0.0,1,2,0
CUST-02578,101.58,0.0,1,5,0
CUST-02579,93.68,0.0,2,6,0
CUST-02580,42.19,0.0,2,6,0
CUST-02581,103.54,0.0,1,10,0
CUST-02582,96.24,0.0,1,3,0
CUST-02583,99.34,0.0,0,10,1
CUST-02584,50.79,0.0,2,6,1
CUST-02585,111.31,0.0,1,10,1
CUST-02586,38.75,0.0,4,10,0
CUST-02587,52.82,0.0,1,5,0
CUST-02588,89.67,0.0,3,8,0
CUST-02589,90.63,0.0,3,4,0
CUST-02590,58.19,0.0,1,10,0
CUST-02591,93.13,0.0,1,10,0
CUST-02592,64.91,0.0,2,3,0
CUST-02593,30.01,0.0,0,6,0
CUST-02594,44.63,0.0,3,10,0
CUST-02595,109.43,0.0,1,9,1
CUST-02596,50.03,0.0,0,8,1
CUST-02597,40.15,0.0,1,10,1
CUST-02598,91.39,0.0,1,8,0
CUST-02599,69.66,0.0,0,3,1
CUST-02600,101.69,0.0,4,1,0
CUST-02601,107.53,0.0,2,3,0
CUST-02602,106.14,0.0,1,3,1
CUST-02603,58.16,0.0,1,6,0
CUST-02604,75.49,0.0,0,3,1
CUST-02605,88.51,0.0,3,2,0
CUST-02606,58.97,0.0,1,9,0
CUST-02607,33.69,0.0,2,6,0
CUST-02608,74.6,0.0,1,5,0
CUST-02609,31.14,0.0,4,3,0
CUST-02610,115.56,0.0,3,7,0
CUST-02611,101.7,0.0,2,7,0
CUST-02612,47.27,0.0,0,4,0
CUST-02613,55.87,0.0,1,10,0
CUST-02614,118.46,0.0,0,2,0
CUST-02615,63.61,0.0,1,2,0
CUST-02616,100.53,0.0,0,8,0
CUST-02617,70.21,0.0,2,4,0
CUST-02618,107.77,0.0,2,7,0
CUST-02619,93.33,0.0,0,3,0
CUST-02620,32.05,0.0,3,9,1
CUST-02621,56.49,0.0,0,10,0
CUST-02622,80.21,0.0,1,9,0
CUST-02623,113.35,0.0,0,7,0
CUST-02624,39.17,0.0,0,7,0
CUST-02625,84.1,0.0,1,1,0
CUST-02626,57.19,0.0,0,10,0
CUST-02627,110.04,0.0,1,8,0
CUST-02628,98.86,0.0,4,2,0
CUST-02629,63.27,0.0,3,8,0
CUST-02630,45.03,0.0,2,2,0
CUST-02631,31.02,0.0,1,1,0
CUST-02632,85.9,0.0,1,8,0
CUST-02633,66.55,0.0,0,4,0
CUST-02634,58.32,0.0,2,10,1
CUST-02635,118.7,0.0,0,6,0
CUST-02636,71.95,0.0,1,10,1
CUST-02637,97.48,0.0,1,10,0
CUST-02638,45.96,0.0,2,1,0
CUST-02639,31.2,0.0,2,9,1
CUST-02640,67.57,0.0,1,7,0
CUST-02641,89.91,0.0,1,5,0
CUST-02642,75.59,0.0,3,6,0
CUST-02643,110.14,0.0,2,3,0
CUST-02644,69.05,0.0,4,9,0
CUST-02645,57.98,0.0,2,2,1
CUST-02646,112.44,0.0,2,10,0
CUST-02647,66.61,0.0,1,1,0
CUST-02648,54.26,0.0,1,1,0
CUST-02649,38.78,0.0,2,10,0
CUST-02650,101.4,0.0,2,2,1
CUST-02651,104.26,0.0,2,6,0
CUST-02652,32.99,0.0,5,6,0
CUST-02653,62.27,0.0,2,9,0
CUST-02654,97.49,0.0,1,10,0
