CustomerID,SignupDate,ContractType,PaymentMethod,Age
CUST-04244,2023-06-26 19:00:00,Month-to-month,Credit Card,52
CUST-04245,2023-06-26 20:00:00,Month-to-month,,31
CUST-04246,2023-06-26 21:00:00,Two year,Mailed Check,20
CUST-04247,2023-06-26 22:00:00,Month-to-month,Credit Card,30
CUST-04248,2023-06-26 23:00:00,Month-to-month,Bank Transfer,64
CUST-04249,2023-06-27 00:00:00,Month-to-month,Mailed Check,67
CUST-04250,2023-06-27 01:00:00,Two year,Mailed Check,31
CUST-04251,2023-06-27 02:00:00,Month-to-month,Mailed Check,38
CUST-04252,2023-06-27 03:00:00,Month-to-month,Electronic Check,43
CUST-04253,2023-06-27 04:00:00,Month-to-month,Credit Card,20
CUST-04254,2023-06-27 05:00:00,Month-to-month,Mailed Check,68
CUST-04255,2023-06-27 06:00:00,Month-to-month,Electronic Check,57
CUST-04256,2023-06-27 07:00:00,One year,Electronic Check,21
CUST-04257,2023-06-27 08:00:00,Two year,Mailed Check,53
CUST-04258,2023-06-27 09:00:00,Month-to-month,Mailed Check,68
CUST-04259,2023-06-27 10:00:00,Month-to-month,Bank Transfer,60
CUST-04260,2023-06-27 11:00:00,Month-to-month,Mailed Check,18
CUST-04261,2023-06-27 12:00:00,Month-to-month,,57
CUST-04262,2023-06-27 13:00:00,Two year,Mailed Check,64
CUST-04263,2023-06-27 14:00:00,Month-to-month,Mailed Check,50
CUST-04264,2023-06-27 15:00:00,Month-to-month,Credit Card,24
CUST-04265,2023-06-27 16:00:00,One year,Mailed Check,70
CUST-04266,2023-06-27 17:00:00,Month-to-month,Mailed Check,69
CUST-04267,2023-06-27 18:00:00,One year,Bank Transfer,69
CUST-04268,2023-06-27 19:00:00,Month-to-month,Bank Transfer,73
CUST-04269,2023-06-27 20:00:00,Two year,Credit Card,28
CUST-04270,2023-06-27 21:00:00,Two year,Mailed Check,44
CUST-04271,2023-06-27 22:00:00,One year,Mailed Check,78
CUST-04272,2023-06-27 23:00:00,Two year,Bank Transfer,31
CUST-04273,2023-06-28 00:00:00,Month-to-month,Electronic Check,39
CUST-04274,2023-06-28 01:00:00,Month-to-month,Electronic Check,33
CUST-04275,2023-06-28 02:00:00,One year,Electronic Check,63
CUST-04276,2023-06-28 03:00:00,Month-to-month,Bank Transfer,29
CUST-04277,2023-06-28 04:00:00,Month-to-month,Bank Transfer,66
CUST-04278,2023-06-28 05:00:00,Month-to-month,Electronic Check,63
CUST-04279,2023-06-28 06:00:00,Month-to-month,Electronic Check,27
CUST-04280,2023-06-28 07:00:00,Month-to-month,Mailed Check,41
CUST-04281,2023-06-28 08:00:00,Month-to-month,Bank Transfer,78
CUST-04282,2023-06-28 09:00:00,One year,Bank Transfer,63
CUST-04283,2023-06-28 10:00:00,Month-to-month,Electronic Check,35
CUST-04284,2023-06-28 11:00:00,Month-to-month,Electronic Check,39
CUST-04285,2023-06-28 12:00:00,Month-to-month,Credit Card,26
CUST-04286,2023-06-28 13:00:00,Month-to-month,Bank Transfer,34
CUST-04287,2023-06-28 14:00:00,Two year,,55
CUST-04288,2023-06-28 15:00:00,Month-to-month,Mailed Check,57
CUST-04289,2023-06-28 16:00:00,Month-to-month,Credit Card,75
CUST-04290,2023-06-28 17:00:00,Two year,Electronic Check,30
CUST-04291,2023-06-28 18:00:00,Month-to-month,Bank Transfer,67
CUST-04292,2023-06-28 19:00:00,Month-to-month,Bank Transfer,54
CUST-04293,2023-06-28 20:00:00,Month-to-month,Credit Card,23
CUST-04294,2023-06-28 21:00:00,Two year,,38
CUST-04295,2023-06-28 22:00:00,Month-to-month,Mailed Check,68
CUST-04296,2023-06-28 23:00:00,Month-to-month,Mailed Check,53
CUST-04297,2023-06-29 00:00:00,Month-to-month,Electronic Check,24
CUST-04298,2023-06-29 01:00:00,Month-to-month,Electronic Check,53
CUST-04299,2023-06-29 02:00:00,Month-to-month,Electronic Check,42
CUST-04300,2023-06-29 03:00:00,Month-to-month,Credit Card,28
CUST-04301,2023-06-29 04:00:00,Month-to-month,Credit Card,61
CUST-04302,2023-06-29 05:00:00,Two year,Bank Transfer,31
CUST-04303,2023-06-29 06:00:00,One year,Electronic Check,62
CUST-04304,2023-06-29 07:00:00,Month-to-month,Credit Card,46
CUST-04305,2023-06-29 08:00:00,Two year,Bank Transfer,27
CUST-04306,2023-06-29 09:00:00,Month-to-month,Electronic Check,67
CUST-04307,2023-06-29 10:00:00,Month-to-month,Mailed Check,65
CUST-04308,2023-06-29 11:00:00,One year,Mailed Check,22
CUST-04309,2023-06-29 12:00:00,Two year,Credit Card,25
CUST-04310,2023-06-29 13:00:00,One year,Bank Transfer,63
CUST-04311,2023-06-29 14:00:00,Month-to-month,Mailed Check,22
CUST-04312,2023-06-29 15:00:00,Two year,Bank Transfer,75
CUST-04313,2023-06-29 16:00:00,Month-to-month,Bank Transfer,77
CUST-04314,2023-06-29 17:00:00,Two year,Mailed Check,41
CUST-04315,2023-06-29 18:00:00,Two year,Bank Transfer,57
CUST-04316,2023-06-29 19:00:00,Month-to-month,Mailed Check,74
CUST-04317,2023-06-29 20:00:00,One year,Credit Card,43
CUST-04318,2023-06-29 21:00:00,Month-to-month,Electronic Check,23
CUST-04319,2023-06-29 22:00:00,Month-to-month,Electronic Check,33
CUST-04320,2023-06-29 23:00:00,Month-to-month,Credit Card,77
CUST-04321,2023-06-30 00:00:00,Month-to-month,Mailed Check,53
CUST-04322,2023-06-30 01:00:00,Two year,Mailed Check,29
CUST-04323,2023-06-30 02:00:00,One year,,28
CUST-04324,2023-06-30 03:00:00,Month-to-month,Mailed Check,20
CUST-04325,2023-06-30 04:00:00,Two year,Credit Card,61
CUST-04326,2023-06-30 05:00:00,Two year,Electronic Check,79
CUST-04327,2023-06-30 06:00:00,Month-to-month,Bank Transfer,54
CUST-04328,2023-06-30 07:00:00,Two year,Bank Transfer,23
CUST-04329,2023-06-30 08:00:00,Month-to-month,Electronic Check,36
CUST-04330,2023-06-30 09:00:00,Two year,Credit Card,35
CUST-04331,2023-06-30 10:00:00,Month-to-month,Bank Transfer,33
CUST-04332,2023-06-30 11:00:00,Month-to-month,Electronic Check,40
CUST-04333,2023-06-30 12:00:00,Month-to-month,Credit Card,60
CUST-04334,2023-06-30 13:00:00,One year,Bank Transfer,54
CUST-04335,2023-06-30 14:00:00,Month-to-month,Mailed Check,26
CUST-04336,2023-06-30 15:00:00,Month-to-month,Mailed Check,20
CUST-04337,2023-06-30 16:00:00,Month-to-month,Credit Card,79
CUST-04338,2023-06-30 17:00:00,Two year,,25
CUST-04339,2023-06-30 18:00:00,Month-to-month,Credit Card,55
CUST-04340,2023-06-30 19:00:00,Month-to-month,Electronic Check,21
CUST-04341,2023-06-30 20:00:00,Month-to-month,Electronic Check,29
CUST-04342,2023-06-30 21:00:00,Month-to-month,,61
CUST-04343,2023-06-30 22:00:00,Two year,,48
CUST-04344,2023-06-30 23:00:00,Two year,Bank Transfer,42
CUST-04345,2023-07-01 00:00:00,Month-to-month,Bank Transfer,70
CUST-04346,2023-07-01 01:00:00,Month-to-month,Electronic Check,33
CUST-04347,2023-07-01 02:00:00,One year,Bank Transfer,59
CUST-04348,2023-07-01 03:00:00,Month-to-month,Mailed Check,71
CUST-04349,2023-07-01 04:00:00,Two year,Bank Transfer,31
CUST-04350,2023-07-01 05:00:00,One year,Credit Card,30
CUST-04351,2023-07-01 06:00:00,One year,Mailed Check,58
CUST-04352,2023-07-01 07:00:00,Month-to-month,Electronic Check,24
CUST-04353,2023-07-01 08:00:00,Month-to-month,Credit Card,29
CUST-04354,2023-07-01 09:00:00,Two year,Mailed Check,54
CUST-04355,2023-07-01 10:00:00,Month-to-month,Credit Card,67
CUST-04356,2023-07-01 11:00:00,One year,Mailed Check,21
CUST-04357,2023-07-01 12:00:00,Month-to-month,Credit Card,19
CUST-04358,2023-07-01 13:00:00,One year,Credit Card,52
CUST-04359,2023-07-01 14:00:00,Month-to-month,Mailed Check,75
CUST-04360,2023-07-01 15:00:00,Month-to-month,Electronic Check,61
CUST-04361,2023-07-01 16:00:00,Month-to-month,Electronic Check,20
CUST-04362,2023-07-01 17:00:00,One year,Credit Card,21
CUST-04363,2023-07-01 18:00:00,One year,Credit Card,55
CUST-04364,2023-07-01 19:00:00,Month-to-month,Electronic Check,29
CUST-04365,2023-07-01 20:00:00,Month-to-month,Electronic Check,36
CUST-04366,2023-07-01 21:00:00,One year,Bank Transfer,27
CUST-04367,2023-07-01 22:00:00,Month-to-month,Electronic Check,79
CUST-04368,2023-07-01 23:00:00,Month-to-month,Credit Card,18
CUST-04369,2023-07-02 00:00:00,Month-to-month,Mailed Check,34
CUST-04370,2023-07-02 01:00:00,Month-to-month,Electronic Check,33
CUST-04371,2023-07-02 02:00:00,Month-to-month,Bank Transfer,26
CUST-04372,2023-07-02 03:00:00,Month-to-month,Bank Transfer,74
CUST-04373,2023-07-02 04:00:00,Month-to-month,Bank Transfer,70
CUST-04374,2023-07-02 05:00:00,Month-to-month,Mailed Check,26
CUST-04375,2023-07-02 06:00:00,Month-to-month,Electronic Check,76
CUST-04376,2023-07-02 07:00:00,Month-to-month,Electronic Check,72
CUST-04377,2023-07-02 08:00:00,Month-to-month,Electronic Check,26
CUST-04378,2023-07-02 09:00:00,Two year,Mailed Check,29
CUST-04379,2023-07-02 10:00:00,Month-to-month,Mailed Check,72
CUST-04380,2023-07-02 11:00:00,Month-to-month,Credit Card,58
CUST-04381,2023-07-02 12:00:00,Month-to-month,Bank Transfer,32
CUST-04382,2023-07-02 13:00:00,Month-to-month,Bank Transfer,19
CUST-04383,2023-07-02 14:00:00,Month-to-month,Electronic Check,28
CUST-04384,2023-07-02 15:00:00,Month-to-month,Mailed Check,28
CUST-04385,2023-07-02 16:00:00,Two year,,25
CUST-04386,2023-07-02 17:00:00,Month-to-month,Electronic Check,72
CUST-04387,2023-07-02 18:00:00,Two year,,49
CUST-04388,2023-07-02 19:00:00,Month-to-month,Credit Card,23
CUST-04389,2023-07-02 20:00:00,Month-to-month,Bank Transfer,70
CUST-04390,2023-07-02 21:00:00,Month-to-month,Bank Transfer,37
CUST-04391,2023-07-02 22:00:00,Month-to-month,Bank Transfer,56
CUST-04392,2023-07-02 23:00:00,Month-to-month,Credit Card,52
CUST-04393,2023-07-03 00:00:00,One year,Electronic Check,25
CUST-04394,2023-07-03 01:00:00,Month-to-month,Electronic Check,67
CUST-04395,2023-07-03 02:00:00,Two year,Bank Transfer,66
CUST-04396,2023-07-03 03:00:00,Two year,Bank Transfer,60
CUST-04397,2023-07-03 04:00:00,Month-to-month,Credit Card,51
CUST-04398,2023-07-03 05:00:00,Month-to-month,Mailed Check,74
CUST-04399,2023-07-03 06:00:00,Month-to-month,Mailed Check,70
CUST-04400,2023-07-03 07:00:00,Month-to-month,Bank Transfer,76
CUST-04401,2023-07-03 08:00:00,Month-to-month,Credit Card,73
CUST-04402,2023-07-03 09:00:00,Month-to-month,Bank Transfer,36
CUST-04403,2023-07-03 10:00:00,Month-to-month,Mailed Check,24
CUST-04404,2023-07-03 11:00:00,Month-to-month,Bank Transfer,48
CUST-04405,2023-07-03 12:00:00,Two year,Mailed Check,35
CUST-04406,2023-07-03 13:00:00,One year,Mailed Check,57
CUST-04407,2023-07-03 14:00:00,Two year,Mailed Check,31
CUST-04408,2023-07-03 15:00:00,Month-to-month,Electronic Check,56
CUST-04409,2023-07-03 16:00:00,Month-to-month,Electronic Check,77
CUST-04410,2023-07-03 17:00:00,Month-to-month,Bank Transfer,70
CUST-04411,2023-07-03 18:00:00,Month-to-month,Mailed Check,77
CUST-04412,2023-07-03 19:00:00,Month-to-month,,76
CUST-04413,2023-07-03 20:00:00,One year,Bank Transfer,53
CUST-04414,2023-07-03 21:00:00,One year,Bank Transfer,34
CUST-04415,2023-07-03 22:00:00,Month-to-month,Bank Transfer,54
CUST-04416,2023-07-03 23:00:00,Month-to-month,Bank Transfer,61
CUST-04417,2023-07-04 00:00:00,Month-to-month,Bank Transfer,26
CUST-04418,2023-07-04 01:00:00,Month-to-month,Credit Card,75
CUST-04419,2023-07-04 02:00:00,Month-to-month,Mailed Check,37
CUST-04420,2023-07-04 03:00:00,Month-to-month,Bank Transfer,62
CUST-04421,2023-07-04 04:00:00,Month-to-month,Credit Card,74
CUST-04422,2023-07-04 05:00:00,Two year,Mailed Check,45
CUST-04423,2023-07-04 06:00:00,Month-to-month,Electronic Check,67
CUST-04424,2023-07-04 07:00:00,One year,,37
CUST-04425,2023-07-04 08:00:00,Month-to-month,Credit Card,58
CUST-04426,2023-07-04 09:00:00,Month-to-month,Electronic Check,53
CUST-04427,2023-07-04 10:00:00,Month-to-month,Credit Card,70
CUST-04428,2023-07-04 11:00:00,Month-to-month,Mailed Check,44
CUST-04429,2023-07-04 12:00:00,Month-to-month,Mailed Check,25
CUST-04430,2023-07-04 13:00:00,One year,Electronic Check,49
CUST-04431,2023-07-04 14:00:00,One year,Credit Card,18
CUST-04432,2023-07-04 15:00:00,Month-to-month,Bank Transfer,34
CUST-04433,2023-07-04 16:00:00,Month-to-month,Bank Transfer,74
CUST-04434,2023-07-04 17:00:00,Two year,,26
CUST-04435,2023-07-04 18:00:00,Month-to-month,Electronic Check,37
CUST-04436,2023-07-04 19:00:00,Month-to-month,Electronic Check,62
CUST-04437,2023-07-04 20:00:00,Month-to-month,,49
CUST-04438,2023-07-04 21:00:00,One year,Bank Transfer,19
CUST-04439,2023-07-04 22:00:00,Two year,Bank Transfer,49
CUST-04440,2023-07-04 23:00:00,Month-to-month,Bank Transfer,62
CUST-04441,2023-07-05 00:00:00,Two year,Electronic Check,26
CUST-04442,2023-07-05 01:00:00,Two year,Bank Transfer,47
CUST-04443,2023-07-05 02:00:00,Month-to-month,Mailed Check,37
CUST-04444,2023-07-05 03:00:00,Month-to-month,Electronic Check,55
CUST-04445,2023-07-05 04:00:00,Month-to-month,Bank Transfer,77
CUST-04446,2023-07-05 05:00:00,Two year,Credit Card,18
CUST-04447,2023-07-05 06:00:00,Month-to-month,Electronic Check,77
CUST-04448,2023-07-05 07:00:00,One year,Mailed Check,74
CUST-04449,2023-07-05 08:00:00,Month-to-month,Mailed Check,22
CUST-04450,2023-07-05 09:00:00,One year,Credit Card,52
CUST-04451,2023-07-05 10:00:00,Month-to-month,Credit Card,53
CUST-04452,2023-07-05 11:00:00,Month-to-month,Electronic Check,18
CUST-04453,2023-07-05 12:00:00,Two year,Electronic Check,31
CUST-04454,2023-07-05 13:00:00,Two year,Mailed Check,26
CUST-04455,2023-07-05 14:00:00,Two year,Credit Card,47
CUST-04456,2023-07-05 15:00:00,Month-to-month,Electronic Check,41
CUST-04457,2023-07-05 16:00:00,One year,Mailed Check,21
CUST-04458,2023-07-05 17:00:00,Month-to-month,,67
CUST-04459,2023-07-05 18:00:00,Month-to-month,Mailed Check,31
CUST-04460,2023-07-05 19:00:00,Month-to-month,Bank Transfer,42
CUST-04461,2023-07-05 20:00:00,Month-to-month,Credit Card,21
CUST-04462,2023-07-05 21:00:00,Month-to-month,Electronic Check,42
CUST-04463,2023-07-05 22:00:00,Two year,Electronic Check,27
CUST-04464,2023-07-05 23:00:00,Month-to-month,Bank Transfer,52
CUST-04465,2023-07-06 00:00:00,One year,Credit Card,72
CUST-04466,2023-07-06 01:00:00,Month-to-month,Mailed Check,24
CUST-04467,2023-07-06 02:00:00,Month-to-month,,59
CUST-04468,2023-07-06 03:00:00,Month-to-month,Bank Transfer,30
CUST-04469,2023-07-06 04:00:00,Two year,Bank Transfer,21
CUST-04470,2023-07-06 05:00:00,Two year,Credit Card,67
CUST-04471,2023-07-06 06:00:00,Two year,Credit Card,60
CUST-04472,2023-07-06 07:00:00,Two year,Electronic Check,74
CUST-04473,2023-07-06 08:00:00,Month-to-month,Bank Transfer,53
CUST-04474,2023-07-06 09:00:00,Month-to-month,Mailed Check,73
CUST-04475,2023-07-06 10:00:00,One year,Bank Transfer,31
CUST-04476,2023-07-06 11:00:00,Month-to-month,Mailed Check,35
CUST-04477,2023-07-06 12:00:00,Month-to-month,Mailed Check,25
CUST-04478,2023-07-06 13:00:00,Month-to-month,Electronic Check,49
CUST-04479,2023-07-06 14:00:00,Month-to-month,Bank Transfer,44
CUST-04480,2023-07-06 15:00:00,Month-to-month,Mailed Check,59
CUST-04481,2023-07-06 16:00:00,Month-to-month,Credit Card,54
CUST-04482,2023-07-06 17:00:00,Month-to-month,Mailed Check,40
CUST-04483,2023-07-06 18:00:00,Month-to-month,Credit Card,24
CUST-04484,2023-07-06 19:00:00,Month-to-month,Credit Card,29
CUST-04485,2023-07-06 20:00:00,Month-to-month,Bank Transfer,42
CUST-04486,2023-07-06 21:00:00,One year,Credit Card,20
CUST-04487,2023-07-06 22:00:00,Month-to-month,Mailed Check,43
CUST-04488,2023-07-06 23:00:00,Month-to-month,,21
CUST-04489,2023-07-07 00:00:00,One year,Bank Transfer,59
CUST-04490,2023-07-07 01:00:00,Month-to-month,Electronic Check,53
CUST-04491,2023-07-07 02:00:00,Month-to-month,Mailed Check,32
CUST-04492,2023-07-07 03:00:00,One year,Mailed Check,49
CUST-04493,2023-07-07 04:00:00,Month-to-month,Bank Transfer,46
CUST-04494,2023-07-07 05:00:00,One year,Bank Transfer,27
CUST-04495,2023-07-07 06:00:00,One year,Bank Transfer,38
CUST-04496,2023-07-07 07:00:00,One year,Bank Transfer,79
CUST-04497,2023-07-07 08:00:00,Month-to-month,Mailed Check,71
CUST-04498,2023-07-07 09:00:00,Month-to-month,Electronic Check,33
CUST-04499,2023-07-07 10:00:00,Month-to-month,Credit Card,64
CUST-04500,2023-07-07 11:00:00,Month-to-month,Credit Card,36
CUST-04501,2023-07-07 12:00:00,Month-to-month,Electronic Check,46
CUST-04502,2023-07-07 13:00:00,Month-to-month,Electronic Check,69
CUST-04503,2023-07-07 14:00:00,Month-to-month,Electronic Check,68
CUST-04504,2023-07-07 15:00:00,Month-to-month,Bank Transfer,35
CUST-04505,2023-07-07 16:00:00,Month-to-month,Mailed Check,75
CUST-04506,2023-07-07 17:00:00,Month-to-month,Mailed Check,61
CUST-04507,2023-07-07 18:00:00,One year,Mailed Check,74
CUST-04508,2023-07-07 19:00:00,Month-to-month,Bank Transfer,33
CUST-04509,2023-07-07 20:00:00,Month-to-month,Mailed Check,18
CUST-04510,2023-07-07 21:00:00,Two year,Bank Transfer,65
CUST-04511,2023-07-07 22:00:00,Month-to-month,Mailed Check,19
CUST-04512,2023-07-07 23:00:00,Month-to-month,Electronic Check,73
CUST-04513,2023-07-08 00:00:00,Month-to-month,Credit Card,32
CUST-04514,2023-07-08 01:00:00,One year,Credit Card,56
CUST-04515,2023-07-08 02:00:00,Month-to-month,Bank Transfer,45
CUST-04516,2023-07-08 03:00:00,Month-to-month,Mailed Check,18
CUST-04517,2023-07-08 04:00:00,Month-to-month,Credit Card,22
CUST-04518,2023-07-08 05:00:00,Two year,Electronic Check,59
CUST-04519,2023-07-08 06:00:00,Month-to-month,Electronic Check,39
CUST-04520,2023-07-08 07:00:00,Month-to-month,Electronic Check,70
CUST-04521,2023-07-08 08:00:00,Two year,Bank Transfer,53
CUST-04522,2023-07-08 09:00:00,Month-to-month,Bank Transfer,63
CUST-04523,2023-07-08 10:00:00,Two year,Mailed Check,30
CUST-04524,2023-07-08 11:00:00,Month-to-month,Electronic Check,18
CUST-04525,2023-07-08 12:00:00,Two year,Mailed Check,33
CUST-04526,2023-07-08 13:00:00,Month-to-month,Mailed Check,72
CUST-04527,2023-07-08 14:00:00,One year,Electronic Check,58
CUST-04528,2023-07-08 15:00:00,Two year,Mailed Check,39
CUST-04529,2023-07-08 16:00:00,Month-to-month,Credit Card,49
CUST-04530,2023-07-08 17:00:00,Month-to-month,Bank Transfer,33
CUST-04531,2023-07-08 18:00:00,Month-to-month,Mailed Check,68
CUST-04532,2023-07-08 19:00:00,Month-to-month,Electronic Check,32
CUST-04533,2023-07-08 20:00:00,Month-to-month,Bank Transfer,75
CUST-04534,2023-07-08 21:00:00,Month-to-month,Bank Transfer,63
CUST-04535,2023-07-08 22:00:00,Month-to-month,Mailed Check,69
CUST-04536,2023-07-08 23:00:00,Month-to-month,Credit Card,59
CUST-04537,2023-07-09 00:00:00,Month-to-month,Mailed Check,70
CUST-04538,2023-07-09 01:00:00,One year,Credit Card,29
CUST-04539,2023-07-09 02:00:00,Month-to-month,Bank Transfer,77
CUST-04540,2023-07-09 03:00:00,Month-to-month,Mailed Check,18
CUST-04541,2023-07-09 04:00:00,Month-to-month,Electronic Check,70
CUST-04542,2023-07-09 05:00:00,Month-to-month,Mailed Check,34
CUST-04543,2023-07-09 06:00:00,Month-to-month,Credit Card,58
CUST-04544,2023-07-09 07:00:00,Month-to-month,Credit Card,72
CUST-04545,2023-07-09 08:00:00,Month-to-month,Mailed Check,68
CUST-04546,2023-07-09 09:00:00,Two year,Credit Card,74
CUST-04547,2023-07-09 10:00:00,Month-to-month,Bank Transfer,67
CUST-04548,2023-07-09 11:00:00,One year,Mailed Check,45
CUST-04549,2023-07-09 12:00:00,One year,Credit Card,24
CUST-04550,2023-07-09 13:00:00,One year,Mailed Check,26
CUST-04551,2023-07-09 14:00:00,Two year,Mailed Check,39
CUST-04552,2023-07-09 15:00:00,Month-to-month,Electronic Check,43
CUST-04553,2023-07-09 16:00:00,Month-to-month,Mailed Check,70
CUST-04554,2023-07-09 17:00:00,Two year,Electronic Check,29
CUST-04555,2023-07-09 18:00:00,Month-to-month,Credit Card,24
CUST-04556,2023-07-09 19:00:00,Month-to-month,Electronic Check,63
CUST-04557,2023-07-09 20:00:00,One year,Electronic Check,64
CUST-04558,2023-07-09 21:00:00,One year,Electronic Check,32
CUST-04559,2023-07-09 22:00:00,Two year,Bank Transfer,55
CUST-04560,2023-07-09 23:00:00,Two year,Electronic Check,38
CUST-04561,2023-07-10 00:00:00,One year,Mailed Check,31
CUST-04562,2023-07-10 01:00:00,Month-to-month,Electronic Check,19
CUST-04563,2023-07-10 02:00:00,Two year,Mailed Check,25
CUST-04564,2023-07-10 03:00:00,Month-to-month,Electronic Check,62
CUST-04565,2023-07-10 04:00:00,Month-to-month,Bank Transfer,72
CUST-04566,2023-07-10 05:00:00,Two year,Credit Card,23
CUST-04567,2023-07-10 06:00:00,Month-to-month,Electronic Check,54
CUST-04568,2023-07-10 07:00:00,Month-to-month,Electronic Check,54
CUST-04569,2023-07-10 08:00:00,Month-to-month,Bank Transfer,74
CUST-04570,2023-07-10 09:00:00,Two year,Electronic Check,50
CUST-04571,2023-07-10 10:00:00,Month-to-month,,58
CUST-04572,2023-07-10 11:00:00,One year,Electronic Check,23
CUST-04573,2023-07-10 12:00:00,Month-to-month,Electronic Check,69
CUST-04574,2023-07-10 13:00:00,One year,Credit Card,43
CUST-04575,2023-07-10 14:00:00,One year,Credit Card,79
CUST-04576,2023-07-10 15:00:00,Month-to-month,Electronic Check,56
CUST-04577,2023-07-10 16:00:00,Month-to-month,Bank Transfer,58
CUST-04578,2023-07-10 17:00:00,Month-to-month,Credit Card,54
CUST-04579,2023-07-10 18:00:00,Two year,Electronic Check,31
CUST-04580,2023-07-10 19:00:00,One year,Credit Card,54
CUST-04581,2023-07-10 20:00:00,Two year,Electronic Check,25
CUST-04582,2023-07-10 21:00:00,Month-to-month,Credit Card,56
CUST-04583,2023-07-10 22:00:00,One year,Credit Card,30
CUST-04584,2023-07-10 23:00:00,One year,Mailed Check,30
CUST-04585,2023-07-11 00:00:00,One year,Electronic Check,57
CUST-04586,2023-07-11 01:00:00,Two year,Electronic Check,60
CUST-04587,2023-07-11 02:00:00,Month-to-month,Electronic Check,45
CUST-04588,2023-07-11 03:00:00,Month-to-month,Electronic Check,75
CUST-04589,2023-07-11 04:00:00,One year,Credit Card,35
CUST-04590,2023-07-11 05:00:00,One year,Mailed Check,74
CUST-04591,2023-07-11 06:00:00,Month-to-month,Mailed Check,36
CUST-04592,2023-07-11 07:00:00,Month-to-month,Bank Transfer,55
CUST-04593,2023-07-11 08:00:00,Month-to-month,Electronic Check,49
CUST-04594,2023-07-11 09:00:00,Month-to-month,Bank Transfer,39
CUST-04595,2023-07-11 10:00:00,Month-to-month,Credit Card,19
CUST-04596,2023-07-11 11:00:00,One year,Bank Transfer,77
CUST-04597,2023-07-11 12:00:00,One year,Electronic Check,30
CUST-04598,2023-07-11 13:00:00,Month-to-month,Mailed Check,40
CUST-04599,2023-07-11 14:00:00,Month-to-month,Mailed Check,42
CUST-04600,2023-07-11 15:00:00,Month-to-month,Electronic Check,45
CUST-04601,2023-07-11 16:00:00,Month-to-month,Credit Card,75
CUST-04602,2023-07-11 17:00:00,One year,Electronic Check,28
CUST-04603,2023-07-11 18:00:00,Two year,Credit Card,50
CUST-04604,2023-07-11 19:00:00,Month-to-month,Mailed Check,41
CUST-04605,2023-07-11 20:00:00,One year,Credit Card,19
CUST-04606,2023-07-11 21:00:00,Two year,Electronic Check,47
CUST-04607,2023-07-11 22:00:00,Two year,Electronic Check,34
CUST-04608,2023-07-11 23:00:00,Month-to-month,Electronic Check,57
CUST-04609,2023-07-12 00:00:00,Two year,Credit Card,51
CUST-04610,2023-07-12 01:00:00,Month-to-month,Credit Card,55
CUST-04611,2023-07-12 02:00:00,Month-to-month,Credit Card,39
CUST-04612,2023-07-12 03:00:00,Month-to-month,Mailed Check,22
CUST-04613,2023-07-12 04:00:00,Month-to-month,Bank Transfer,65
CUST-04614,2023-07-12 05:00:00,Month-to-month,Bank Transfer,57
CUST-04615,2023-07-12 06:00:00,Month-to-month,Electronic Check,68
CUST-04616,2023-07-12 07:00:00,Month-to-month,Mailed Check,33
CUST-04617,2023-07-12 08:00:00,Two year,Credit Card,30
CUST-04618,2023-07-12 09:00:00,Two year,Electronic Check,43
CUST-04619,2023-07-12 10:00:00,Month-to-month,Mailed Check,48
CUST-04620,2023-07-12 11:00:00,Two year,Electronic Check,69
CUST-04621,2023-07-12 12:00:00,Two year,Mailed Check,56
CUST-04622,2023-07-12 13:00:00,One year,Mailed Check,65
CUST-04623,2023-07-12 14:00:00,Month-to-month,Bank Transfer,40
CUST-04624,2023-07-12 15:00:00,One year,Electronic Check,65
CUST-04625,2023-07-12 16:00:00,Two year,Credit Card,78
CUST-04626,2023-07-12 17:00:00,One year,Bank Transfer,29
CUST-04627,2023-07-12 18:00:00,Month-to-month,Bank Transfer,31
CUST-04628,2023-07-12 19:00:00,Month-to-month,Credit Card,73
CUST-04629,2023-07-12 20:00:00,One year,Mailed Check,35
CUST-04630,2023-07-12 21:00:00,Month-to-month,Credit Card,44
CUST-04631,2023-07-12 22:00:00,Month-to-month,Electronic Check,45
CUST-04632,2023-07-12 23:00:00,Month-to-month,Credit Card,35
CUST-04633,2023-07-13 00:00:00,Two year,Mailed Check,33
CUST-04634,2023-07-13 01:00:00,Two year,,69
CUST-04635,2023-07-13 02:00:00,Month-to-month,Mailed Check,33
CUST-04636,2023-07-13 03:00:00,Two year,Mailed Check,30
CUST-04637,2023-07-13 04:00:00,Month-to-month,Electronic Check,75
CUST-04638,2023-07-13 05:00:00,One year,Credit Card,46
CUST-04639,2023-07-13 06:00:00,One year,Credit Card,26
CUST-04640,2023-07-13 07:00:00,Two year,Electronic Check,43
CUST-04641,2023-07-13 08:00:00,Two year,Mailed Check,45
CUST-04642,2023-07-13 09:00:00,Month-to-month,Credit Card,58
CUST-04643,2023-07-13 10:00:00,Two year,Electronic Check,30
CUST-04644,2023-07-13 11:00:00,Month-to-month,Mailed Check,78
CUST-04645,2023-07-13 12:00:00,One year,Electronic Check,53
CUST-04646,2023-07-13 13:00:00,One year,Credit Card,26
CUST-04647,2023-07-13 14:00:00,One year,Electronic Check,64
CUST-04648,2023-07-13 15:00:00,Month-to-month,Bank Transfer,31
